Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hospital, the Nurse is ",Nurse,1,Hospital,3,present,absent,"[-16.742734909057617, -9.18327522277832, -10.406963348388672, -9.060546875, -9.810121536254883, -10.346485137939453, -9.638416290283203, -11.972967147827148, -12.330810546875, -10.541763305664062, -9.177900314331055, -16.346723556518555, -8.50235366821289, -7.892854690551758, -11.224540710449219, -8.708681106567383, -13.022199630737305, -11.232521057128906, -10.162345886230469, -9.460344314575195, -15.620865821838379, -9.088632583618164, -9.917652130126953, -10.795434951782227, -8.547371864318848, -10.124593734741211, -10.564512252807617, -11.551366806030273, -11.285919189453125, -11.20700454711914, -9.577543258666992, -10.287616729736328, -9.836833953857422, -9.665886878967285, -10.644044876098633, -9.288911819458008, -10.337614059448242, -9.194009780883789, -7.990106582641602, -9.024551391601562, -14.213094711303711, -10.194253921508789, -9.884918212890625, -15.599470138549805, -9.83848762512207, -10.630804061889648, -11.590475082397461, -8.018017768859863, -9.42668342590332, -9.437143325805664]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Park, the Nurse is ",Nurse,1,Park,11,present,present,"[-9.289888381958008, -11.381034851074219, -9.007657051086426, -9.843442916870117, -11.431991577148438, -10.591516494750977, -10.109594345092773, -9.444679260253906, -10.728240966796875, -11.3448486328125, -10.726476669311523, -17.05252456665039, -10.50535774230957, -10.271425247192383, -11.08064079284668, -10.352384567260742, -8.858942031860352, -8.712568283081055, -9.306602478027344, -10.368732452392578, -10.301963806152344, -9.53976821899414, -9.552267074584961, -8.54365348815918, -10.752349853515625, -9.729812622070312, -9.979080200195312, -11.59522819519043, -10.165517807006836, -8.673967361450195, -10.599082946777344, -10.61024284362793, -8.40585708618164, -7.86677360534668, -10.133686065673828, -11.022188186645508, -10.052740097045898, -15.264007568359375, -7.903078079223633, -10.196807861328125, -10.799503326416016, -7.872772216796875, -9.792194366455078, -9.047069549560547, -9.648496627807617, -15.694026947021484, -10.531900405883789, -9.865571975708008, -11.813444137573242, -10.949846267700195]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Farm, the Nurse is ",Nurse,1,Farm,3,present,absent,"[-15.142273902893066, -9.552297592163086, -9.563613891601562, -11.623706817626953, -11.181459426879883, -11.197275161743164, -8.612203598022461, -9.479286193847656, -11.394567489624023, -9.965753555297852, -10.779739379882812, -11.473823547363281, -11.435991287231445, -11.08285903930664, -14.9019775390625, -12.754240036010742, -11.432792663574219, -10.239999771118164, -9.225427627563477, -11.806930541992188, -10.25404167175293, -10.584985733032227, -10.702409744262695, -12.386581420898438, -11.56102180480957, -10.74820327758789, -11.016664505004883, -17.200531005859375, -10.675436019897461, -10.551521301269531, -9.435678482055664, -10.193084716796875, -10.241006851196289, -10.188898086547852, -11.01447868347168, -10.341106414794922, -15.732732772827148, -8.746465682983398, -10.220499038696289, -11.150266647338867, -10.04608154296875, -11.503662109375, -8.765739440917969, -11.295738220214844, -10.467124938964844, -10.188226699829102, -10.529151916503906, -10.76220703125, -9.570344924926758, -11.254316329956055]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Church, the Nurse is ",Nurse,1,Church,0,present,absent,"[-11.556018829345703, -9.816299438476562, -11.270242691040039, -11.260065078735352, -10.838546752929688, -9.183759689331055, -9.746402740478516, -11.977806091308594, -10.111978530883789, -10.158563613891602, -10.65098762512207, -11.571407318115234, -12.220884323120117, -10.836639404296875, -9.870145797729492, -17.832141876220703, -12.393829345703125, -10.838274002075195, -9.71285629272461, -10.650554656982422, -10.852724075317383, -13.955930709838867, -9.34361457824707, -10.846202850341797, -11.929296493530273, -9.441022872924805, -10.579938888549805, -11.564556121826172, -11.127721786499023, -10.698802947998047, -7.481916427612305, -10.929630279541016, -9.89425277709961, -9.65577507019043, -10.86955451965332, -10.917375564575195, -10.324148178100586, -9.965230941772461, -17.748207092285156, -10.94024658203125, -8.146356582641602, -15.193958282470703, -11.955438613891602, -11.100028991699219, -10.595500946044922, -10.018402099609375, -11.259954452514648, -14.9953031539917, -10.063817977905273, -12.21914291381836]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the School, the Nurse is ",Nurse,1,School,1,present,absent,"[-11.212774276733398, -8.690385818481445, -9.568584442138672, -9.040962219238281, -8.414329528808594, -11.38431167602539, -10.024612426757812, -10.314447402954102, -9.668201446533203, -10.486753463745117, -11.356552124023438, -10.696102142333984, -15.237510681152344, -10.210283279418945, -8.488948822021484, -11.493400573730469, -9.012845993041992, -8.734342575073242, -11.253570556640625, -10.633829116821289, -10.919849395751953, -9.615102767944336, -10.91862678527832, -10.072046279907227, -11.228218078613281, -11.111217498779297, -10.455423355102539, -10.706531524658203, -9.778425216674805, -11.415939331054688, -11.22085952758789, -9.682695388793945, -10.744873046875, -9.550336837768555, -8.88697624206543, -8.748924255371094, -10.943201065063477, -11.604255676269531, -9.165393829345703, -11.4324951171875, -10.235990524291992, -10.86281967163086, -10.088701248168945, -8.471712112426758, -15.089973449707031, -16.543947219848633, -11.188896179199219, -10.556198120117188, -11.094881057739258, -16.0401611328125]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Bank, the Nurse is ",Nurse,1,Bank,0,present,absent,"[-11.408243179321289, -12.573047637939453, -12.169103622436523, -9.414413452148438, -11.221237182617188, -10.237371444702148, -11.518207550048828, -10.220003128051758, -10.00859260559082, -11.30569839477539, -10.704130172729492, -11.164987564086914, -11.369102478027344, -10.064634323120117, -10.276403427124023, -9.546886444091797, -10.197467803955078, -11.634756088256836, -12.447755813598633, -9.323375701904297, -9.558647155761719, -12.138742446899414, -10.744880676269531, -11.079080581665039, -11.822282791137695, -9.875438690185547, -12.295440673828125, -10.774789810180664, -12.130159378051758, -9.595354080200195, -8.609277725219727, -12.306318283081055, -10.507207870483398, -11.220220565795898, -14.78903579711914, -11.431026458740234, -16.348453521728516, -10.337385177612305, -10.212709426879883, -9.767333984375, -10.978830337524414, -10.907556533813477, -10.221153259277344, -10.06416130065918, -10.126392364501953, -8.2833251953125, -9.893415451049805, -10.493982315063477, -10.727348327636719, -15.522884368896484]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hotel, the Nurse is ",Nurse,1,Hotel,3,present,absent,"[-10.740617752075195, -10.409570693969727, -9.758970260620117, -11.959529876708984, -12.44247817993164, -10.8316650390625, -9.831525802612305, -10.841001510620117, -11.934368133544922, -10.666404724121094, -16.555831909179688, -11.260292053222656, -11.160930633544922, -13.776471138000488, -15.147679328918457, -13.724736213684082, -11.080236434936523, -8.52564811706543, -11.902713775634766, -10.472015380859375, -8.93809986114502, -10.133016586303711, -11.735149383544922, -10.54163932800293, -10.26925277709961, -8.736120223999023, -11.884695053100586, -10.528358459472656, -12.807003021240234, -10.615766525268555, -11.161643981933594, -11.97061538696289, -15.872308731079102, -14.613943099975586, -10.910097122192383, -11.761043548583984, -10.485563278198242, -11.126972198486328, -11.46847152709961, -11.794952392578125, -9.80320930480957, -10.96556282043457, -11.659355163574219, -10.123573303222656, -9.609533309936523, -10.216751098632812, -9.318342208862305, -11.270689010620117, -10.917545318603516, -9.758874893188477]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Restaurant, the Nurse is ",Nurse,1,Restaurant,7,present,absent,"[-0.41037559509277344, -15.372546195983887, -0.8947963714599609, -0.2868080139160156, -0.6913986206054688, -0.6928939819335938, -1.0494632720947266, -16.763486862182617, -1.1143608093261719, -1.0874156951904297, -1.2013664245605469, -0.83013916015625, -0.9177932739257812, -0.8052501678466797, -0.7839946746826172, -0.6978206634521484, -0.7114448547363281, -1.0917415618896484, -0.49474525451660156, -1.1358566284179688, -2.0706787109375, -0.24802780151367188, -0.4468994140625, -0.35712623596191406, -0.7430286407470703, -0.6684589385986328, -13.850379943847656, -1.507497787475586, -16.251995086669922, -2.101747512817383, -0.6583614349365234, -1.44415283203125, -0.7909431457519531, -0.5789337158203125, -0.7445278167724609, -1.2623424530029297, -1.7664546966552734, -0.650390625, -0.7957782745361328, -1.0356693267822266, -0.6613750457763672, -2.0118350982666016, -16.909820556640625, -2.3629913330078125, -0.6709327697753906, -1.4124374389648438, -0.8901748657226562, -0.7008438110351562, -19.86106300354004, -1.4700870513916016]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Construction Site, the Nurse is ",Nurse,1,Construction Site,2,present,absent,"[-17.088544845581055, -1.1925621032714844, -0.40511512756347656, -0.7788639068603516, -0.8913192749023438, -1.244405746459961, -0.7116775512695312, -0.9382743835449219, -1.0121040344238281, -1.1927337646484375, -1.3349628448486328, -0.8008861541748047, -1.9212875366210938, -1.6050796508789062, -0.8195991516113281, -15.381415367126465, -0.8788738250732422, -0.8186016082763672, -1.2099609375, -1.0017337799072266, -1.0459651947021484, -1.197072982788086, -1.1176261901855469, -1.059957504272461, -1.5207138061523438, -0.5166378021240234, -0.973876953125, -0.9081916809082031, -1.52972412109375, -0.5013313293457031, -1.0303630828857422, -1.8259811401367188, -14.825052261352539, -0.9397678375244141, -1.1544780731201172, -1.2508182525634766, -0.8656425476074219, -1.3242378234863281, -1.2645606994628906, -0.4627056121826172, -1.0305328369140625, -0.8282966613769531, -1.5702838897705078, -14.944025039672852, -1.0977916717529297, -1.1582489013671875, -0.7296314239501953, -0.9275531768798828, -1.4319534301757812, -0.37099266052246094]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Library, the Nurse is ",Nurse,1,Library,2,present,absent,"[-10.75236701965332, -10.907854080200195, -12.793964385986328, -11.158025741577148, -12.935270309448242, -11.39505386352539, -8.936464309692383, -9.921396255493164, -13.63711166381836, -10.736265182495117, -11.657995223999023, -9.905418395996094, -11.571685791015625, -9.787187576293945, -7.86131477355957, -10.120676040649414, -9.842029571533203, -9.58193588256836, -12.197999954223633, -12.261188507080078, -10.869741439819336, -11.2547607421875, -10.891963958740234, -9.521598815917969, -13.052106857299805, -10.958551406860352, -11.565397262573242, -10.846054077148438, -10.402366638183594, -11.102584838867188, -10.046842575073242, -11.033845901489258, -11.378990173339844, -11.629678726196289, -12.458961486816406, -15.021272659301758, -11.346817016601562, -8.94247817993164, -10.311002731323242, -8.935283660888672, -9.128902435302734, -11.362035751342773, -10.626325607299805, -10.993526458740234, -10.37835693359375, -10.978410720825195, -12.06722640991211, -11.635557174682617, -12.110858917236328, -12.42076301574707]"
