Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the School, the Writer is ",Writer,0,School,3,absent,absent,"[-17.35183334350586, -13.410201072692871, -15.684200286865234, -12.701632499694824, -15.367223739624023, -15.48374080657959, -19.091651916503906, -14.33381175994873, -16.684139251708984, -15.502424240112305, -14.861689567565918, -13.57039737701416, -14.467721939086914, -15.26945972442627, -19.620031356811523, -14.992507934570312, -13.212411880493164, -15.311842918395996, -16.288511276245117, -13.524258613586426, -14.822005271911621, -14.827215194702148, -14.882707595825195, -14.91219711303711, -16.53227996826172, -15.082427978515625, -16.838001251220703, -14.474686622619629, -14.815451622009277, -13.997151374816895, -13.409500122070312, -13.50028133392334, -13.911014556884766, -15.31934928894043, -14.049379348754883, -15.081748008728027, -14.603745460510254, -14.329595565795898, -16.812850952148438, -13.667892456054688, -17.00321388244629, -15.655445098876953, -14.86800479888916, -15.763177871704102, -14.808771133422852, -13.588834762573242, -14.36015796661377, -14.828113555908203, -17.976119995117188, -16.849321365356445]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Bank, the Writer is ",Writer,0,Bank,1,absent,absent,"[-16.305837631225586, -16.385889053344727, -16.688913345336914, -15.57316780090332, -13.01597785949707, -14.583250999450684, -14.508768081665039, -15.15550422668457, -15.326581001281738, -15.038435935974121, -15.914429664611816, -15.772167205810547, -14.126294136047363, -14.898272514343262, -14.482832908630371, -14.539759635925293, -15.486793518066406, -14.956367492675781, -17.340774536132812, -13.913957595825195, -13.836668968200684, -14.975375175476074, -15.170634269714355, -15.538867950439453, -13.845287322998047, -15.343801498413086, -15.551217079162598, -15.895956039428711, -14.671195983886719, -15.883414268493652, -14.494452476501465, -15.960426330566406, -16.699256896972656, -15.798809051513672, -16.172000885009766, -15.386015892028809, -16.861610412597656, -16.529006958007812, -15.96769905090332, -13.670254707336426, -15.400800704956055, -15.35960578918457, -16.303176879882812, -16.064861297607422, -14.34415054321289, -14.967583656311035, -16.057327270507812, -14.305187225341797, -15.585487365722656, -17.445083618164062]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hotel, the Writer is ",Writer,0,Hotel,1,absent,absent,"[-14.005555152893066, -15.570770263671875, -16.13031005859375, -14.91627025604248, -14.404300689697266, -14.589983940124512, -15.50804328918457, -15.879892349243164, -15.391679763793945, -15.40057373046875, -14.172723770141602, -16.96632957458496, -16.066513061523438, -15.05767822265625, -16.101802825927734, -14.624404907226562, -13.583972930908203, -17.18147087097168, -14.709283828735352, -15.892584800720215, -16.583053588867188, -15.840636253356934, -15.499509811401367, -16.382761001586914, -16.209571838378906, -15.418365478515625, -13.978769302368164, -15.62120246887207, -15.973661422729492, -14.995498657226562, -15.195401191711426, -15.483489990234375, -16.446182250976562, -15.772713661193848, -15.055489540100098, -16.969879150390625, -14.97909164428711, -16.887557983398438, -14.981243133544922, -12.468085289001465, -15.340198516845703, -15.464550018310547, -17.14091682434082, -16.45364761352539, -14.993370056152344, -13.472504615783691, -15.43675422668457, -14.63906478881836, -15.010889053344727, -17.06999969482422]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Restaurant, the Writer is ",Writer,0,Restaurant,0,absent,absent,"[-12.292612075805664, -11.03291130065918, -12.403543472290039, -13.188047409057617, -13.575489044189453, -13.204992294311523, -10.93629264831543, -12.948060989379883, -12.385440826416016, -13.3143310546875, -15.972126960754395, -13.569864273071289, -14.329660415649414, -10.340152740478516, -14.594900131225586, -17.056655883789062, -13.81791877746582, -13.160999298095703, -13.94284439086914, -11.923040390014648, -10.509624481201172, -12.053646087646484, -14.637815475463867, -12.459735870361328, -12.802911758422852, -14.05876350402832, -15.552549362182617, -22.3614501953125, -12.877304077148438, -10.380779266357422, -12.466947555541992, -15.036272048950195, -13.403778076171875, -10.926506042480469, -12.230216979980469, -17.54959487915039, -13.087104797363281, -12.592370986938477, -13.80510139465332, -12.435579299926758, -13.837553024291992, -11.277362823486328, -13.154119491577148, -13.974597930908203, -13.798782348632812, -13.278343200683594, -12.215076446533203, -13.800712585449219, -10.779890060424805, -12.734933853149414]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Construction Site, the Writer is ",Writer,0,Construction Site,0,absent,absent,"[-13.026884078979492, -12.181730270385742, -14.165918350219727, -11.230712890625, -12.233163833618164, -14.949371337890625, -12.280664443969727, -12.585332870483398, -12.093551635742188, -12.852762222290039, -12.871820449829102, -13.524730682373047, -12.792325973510742, -11.933629989624023, -13.180156707763672, -12.53468132019043, -12.030048370361328, -10.22696304321289, -13.62907600402832, -9.620464324951172, -12.31635856628418, -16.064205169677734, -8.8597412109375, -13.51816177368164, -12.897527694702148, -13.859193801879883, -11.77180290222168, -13.636489868164062, -12.76633071899414, -11.357791900634766, -13.040533065795898, -11.00461483001709, -12.24317741394043, -15.457850456237793, -13.486978530883789, -14.072210311889648, -13.21198844909668, -12.10124397277832, -12.685937881469727, -15.768346786499023, -15.828458786010742, -13.84930419921875, -11.861055374145508, -10.761957168579102, -12.938058853149414, -12.095651626586914, -15.111505508422852, -10.28281021118164, -17.468687057495117, -11.190927505493164]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Library, the Writer is ",Writer,0,Library,2,absent,absent,"[-15.80560302734375, -14.481465339660645, -14.98931884765625, -16.821269989013672, -12.858141899108887, -13.67563533782959, -15.65155029296875, -15.431137084960938, -15.36500072479248, -14.75613021850586, -15.538599014282227, -13.279290199279785, -16.309480667114258, -15.637115478515625, -15.666847229003906, -15.489315032958984, -14.370718002319336, -15.749866485595703, -14.262287139892578, -15.386423110961914, -13.333250045776367, -13.488321304321289, -15.840313911437988, -14.87787914276123, -15.01502799987793, -15.703156471252441, -15.805459976196289, -15.589836120605469, -13.84803581237793, -15.277303695678711, -14.899003028869629, -16.37820053100586, -15.888160705566406, -14.346529006958008, -13.40889835357666, -15.807584762573242, -13.366683959960938, -15.128976821899414, -15.994956970214844, -14.298999786376953, -15.999715805053711, -15.637592315673828, -14.096741676330566, -14.045083999633789, -14.576452255249023, -15.53158950805664, -15.379219055175781, -15.66122817993164, -14.29733657836914, -15.313955307006836]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Office Building, the Writer is ",Writer,0,Office Building,1,absent,absent,"[-12.421536445617676, -11.649068832397461, -11.584159851074219, -13.64706802368164, -11.529205322265625, -17.50542449951172, -13.085329055786133, -12.986989974975586, -20.990692138671875, -13.473943710327148, -16.57238006591797, -13.181541442871094, -14.652507781982422, -13.102849960327148, -12.04043197631836, -16.063539505004883, -12.572671890258789, -12.881391525268555, -9.734437942504883, -12.021808624267578, -17.524799346923828, -13.460662841796875, -13.039554595947266, -11.547533988952637, -14.469644546508789, -14.627866744995117, -13.701650619506836, -11.173681259155273, -12.874351501464844, -15.867018699645996, -13.222959518432617, -10.765629768371582, -10.381866455078125, -10.65302562713623, -12.111806869506836, -13.328483581542969, -13.9700927734375, -12.969018936157227, -13.346170425415039, -14.204307556152344, -11.913187026977539, -14.834903717041016, -11.929019927978516, -14.517616271972656, -12.906055450439453, -13.564300537109375, -9.702606201171875, -13.558298110961914, -14.147241592407227, -14.482658386230469]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Pharmacy, the Writer is ",Writer,0,Pharmacy,3,absent,absent,"[-0.41064453125, -0.44902801513671875, -1.1061229705810547, -1.1502361297607422, -0.2480030059814453, -0.9557304382324219, -0.5263710021972656, -15.764721870422363, -0.3297767639160156, -0.3978443145751953, -0.2598419189453125, -0.9373054504394531, -0.7296943664550781, -0.3506641387939453, -0.7588329315185547, -0.4517707824707031, -17.460758209228516, -0.9284782409667969, -0.9339027404785156, -0.6429939270019531, -0.42546844482421875, -0.5150146484375, -0.43675994873046875, -0.2916603088378906, -0.482086181640625, -0.45913124084472656, -0.3301811218261719, -0.33658790588378906, -0.597503662109375, -0.3584728240966797, -0.17702484130859375, -0.9679088592529297, -0.3601970672607422, -0.3970680236816406, -0.9277496337890625, -0.5889396667480469, -0.40291404724121094, -0.37023353576660156, -0.804351806640625, -0.41736793518066406, -0.3226280212402344, -0.5406398773193359, -0.434051513671875, -0.3555450439453125, -0.5584392547607422, -15.360525131225586, -0.1734466552734375, -0.7252311706542969, -0.2855358123779297, -18.7689208984375]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Courthouse, the Writer is ",Writer,0,Courthouse,2,absent,absent,"[-0.9426422119140625, -0.7752494812011719, -0.33910560607910156, -1.2873363494873047, -0.3434104919433594, -0.44956207275390625, -0.6640415191650391, -14.865704536437988, -0.7267227172851562, -0.49716949462890625, -16.977941513061523, -0.4785594940185547, -0.9589519500732422, -0.49333763122558594, -0.37557029724121094, -0.5992527008056641, -0.7063884735107422, -0.6247406005859375, -0.42304229736328125, -0.6944122314453125, -0.5881366729736328, -0.5548973083496094, -0.6688213348388672, -0.2789287567138672, -0.3151683807373047, -0.35170745849609375, -0.7821559906005859, -0.7818527221679688, -0.22385597229003906, -0.3944110870361328, -0.9996376037597656, -0.5632076263427734, -15.447603225708008, -0.6298294067382812, -0.30755043029785156, -0.23463821411132812, -0.604461669921875, -0.3372955322265625, -0.45304107666015625, -0.30814552307128906, -0.8047695159912109, -0.9700202941894531, -0.6218280792236328, -0.6387195587158203, -0.6675987243652344, -0.3421516418457031, -0.4234790802001953, -0.6683368682861328, -0.5244655609130859, -0.39722633361816406]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Police Station, the Writer is ",Writer,0,Police Station,1,absent,absent,"[-13.846017837524414, -13.7994384765625, -12.421928405761719, -12.32979965209961, -11.090158462524414, -14.349834442138672, -13.314958572387695, -10.36517333984375, -12.693252563476562, -14.56170654296875, -13.471698760986328, -11.32708740234375, -13.235628128051758, -13.028627395629883, -12.220285415649414, -12.764873504638672, -10.150808334350586, -12.905935287475586, -12.817510604858398, -12.84141731262207, -13.786508560180664, -12.637834548950195, -12.342342376708984, -14.244695663452148, -14.112512588500977, -13.977775573730469, -13.103742599487305, -12.272132873535156, -12.183736801147461, -19.845619201660156, -13.469511032104492, -13.252155303955078, -13.361326217651367, -14.999122619628906, -13.302494049072266, -9.948817253112793, -11.729854583740234, -13.609216690063477, -13.478803634643555, -11.629228591918945, -17.864980697631836, -12.517608642578125, -14.077756881713867, -14.665624618530273, -13.25465202331543, -11.39695930480957, -12.11199951171875, -11.766616821289062, -14.83670425415039, -13.850019454956055]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the University, the Writer is ",Writer,0,University,3,absent,absent,"[-14.861257553100586, -17.262683868408203, -14.865654945373535, -14.291701316833496, -13.136968612670898, -14.405956268310547, -12.186573028564453, -14.944733619689941, -13.987642288208008, -13.558499336242676, -14.066574096679688, -16.023914337158203, -13.393248558044434, -14.984870910644531, -15.739980697631836, -16.285953521728516, -15.377120971679688, -14.90686321258545, -15.835317611694336, -14.094940185546875, -14.714990615844727, -15.44894027709961, -15.702811241149902, -15.440655708312988, -15.776939392089844, -15.020890235900879, -16.419527053833008, -14.031328201293945, -15.81654167175293, -15.477781295776367, -14.39621353149414, -13.019695281982422, -15.148916244506836, -14.221237182617188, -16.917020797729492, -17.671775817871094, -14.322847366333008, -13.779309272766113, -15.902883529663086, -13.781381607055664, -14.939263343811035, -14.882110595703125, -14.75588607788086, -14.054864883422852, -12.724902153015137, -14.316052436828613, -15.35506534576416, -16.028520584106445, -15.232381820678711, -14.677403450012207]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Laboratory, the Writer is ",Writer,0,Laboratory,1,absent,absent,"[-12.74002456665039, -13.879549026489258, -12.457939147949219, -16.875057220458984, -11.957181930541992, -13.559364318847656, -13.3577880859375, -13.31818962097168, -12.586862564086914, -12.84305191040039, -13.111696243286133, -15.08444595336914, -12.677875518798828, -14.038619995117188, -14.379987716674805, -14.940359115600586, -14.068193435668945, -13.442869186401367, -12.164962768554688, -11.328168869018555, -12.177833557128906, -11.86350154876709, -13.441856384277344, -13.697736740112305, -11.548742294311523, -21.070472717285156, -11.442461013793945, -14.318023681640625, -11.43102741241455, -14.118921279907227, -13.724617004394531, -12.785017013549805, -16.06312370300293, -15.836628913879395, -15.064313888549805, -14.523824691772461, -14.597787857055664, -14.939897537231445, -17.748977661132812, -16.219722747802734, -12.846780776977539, -14.142833709716797, -12.478092193603516, -10.675676345825195, -15.521329879760742, -11.829288482666016, -13.453996658325195, -10.073734283447266, -13.834306716918945, -14.141583442687988]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Clinic, the Writer is ",Writer,0,Clinic,2,absent,absent,"[-13.549991607666016, -10.207131385803223, -13.91627311706543, -16.615375518798828, -11.603952407836914, -16.118566513061523, -10.785804748535156, -12.236169815063477, -13.395696640014648, -12.905961990356445, -14.989309310913086, -13.687761306762695, -15.004135131835938, -16.057201385498047, -13.636358261108398, -12.481525421142578, -12.927545547485352, -13.824934005737305, -13.788702011108398, -11.088743209838867, -12.849319458007812, -13.638004302978516, -13.464319229125977, -13.118410110473633, -14.829532623291016, -14.23440170288086, -12.468879699707031, -12.888628005981445, -13.04344367980957, -13.27194595336914, -14.59946060180664, -12.93215560913086, -17.529006958007812, -12.483806610107422, -12.430204391479492, -13.388473510742188, -13.612838745117188, -13.750621795654297, -13.283388137817383, -14.23215103149414, -12.580816268920898, -12.79205322265625, -13.22484016418457, -13.218103408813477, -13.435062408447266, -11.795886993408203, -9.548785209655762, -12.739742279052734, -12.305299758911133, -14.950111389160156]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Studio, the Writer is ",Writer,0,Studio,1,absent,absent,"[-14.449459075927734, -16.073158264160156, -13.721921920776367, -15.875494003295898, -16.823562622070312, -15.521589279174805, -16.55755615234375, -15.308350563049316, -15.429000854492188, -15.1031494140625, -16.664775848388672, -15.299869537353516, -15.164663314819336, -14.78984260559082, -15.686410903930664, -16.303974151611328, -15.065256118774414, -16.886301040649414, -15.775050163269043, -15.3984956741333, -14.745417594909668, -16.021652221679688, -14.671582221984863, -15.52365779876709, -15.45855712890625, -17.24651527404785, -14.834959983825684, -16.111927032470703, -12.88880729675293, -15.263758659362793, -13.29055404663086, -15.84585952758789, -16.572956085205078, -14.75145149230957, -16.19585418701172, -13.401264190673828, -16.598920822143555, -15.13731575012207, -13.904829978942871, -15.893121719360352, -16.1807861328125, -15.25332260131836, -24.373340606689453, -16.53364372253418, -15.428571701049805, -16.99483871459961, -15.871975898742676, -14.673007011413574, -14.782541275024414, -15.341180801391602]"
